insertId,jsonPayload.bytes_sent,jsonPayload.connection.dest_ip,jsonPayload.connection.dest_port,jsonPayload.connection.protocol,jsonPayload.connection.src_ip,jsonPayload.connection.src_port,jsonPayload.dest_instance.project_id,jsonPayload.dest_instance.region,jsonPayload.dest_instance.vm_name,jsonPayload.dest_instance.zone,jsonPayload.dest_location.asn,jsonPayload.dest_location.city,jsonPayload.dest_location.continent,jsonPayload.dest_location.country,jsonPayload.dest_location.region,jsonPayload.dest_vpc.project_id,jsonPayload.dest_vpc.subnetwork_name,jsonPayload.dest_vpc.vpc_name,jsonPayload.end_time,jsonPayload.packets_sent,jsonPayload.reporter,jsonPayload.rtt_msec,jsonPayload.src_instance.project_id,jsonPayload.src_instance.region,jsonPayload.src_instance.vm_name,jsonPayload.src_instance.zone,jsonPayload.src_location.asn,jsonPayload.src_location.city,jsonPayload.src_location.continent,jsonPayload.src_location.country,jsonPayload.src_location.region,jsonPayload.src_vpc.project_id,jsonPayload.src_vpc.subnetwork_name,jsonPayload.src_vpc.vpc_name,jsonPayload.start_time,logName,receiveTimestamp,resource.labels.location,resource.labels.project_id,resource.labels.subnetwork_id,resource.labels.subnetwork_name,resource.type,timestamp
chpx56g2j3lfvj,79,10.1.0.255,41676,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:48.417255222Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:48.416201341Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.973630071Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.973630071Z
chpx56g2j3lfvi,24,172.217.214.95,443,6,10.1.0.255,41676,,,,,,,,,,,,,2021-07-21T01:46:48.417255222Z,4,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:48.416201341Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.973630071Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.973630071Z
chpx56g2j3lfvh,79,10.1.0.255,41674,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:47.311775620Z,3,DEST,0,,,,,,,,,,,,,2021-07-21T01:46:47.310949039Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.973630071Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.973630071Z
chpx56g2j3lfvg,24,172.217.214.95,443,6,10.1.0.255,41674,,,,,,,,,,,,,2021-07-21T01:46:47.311775620Z,4,SRC,0,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:47.310949039Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.973630071Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.973630071Z
chpx56g2j3lfvf,3436,10.1.0.255,43908,6,142.250.103.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:47.324028161Z,5,DEST,4,,,,,,,,,,,,,2021-07-21T01:46:47.316020238Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.973630071Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.973630071Z
chpx56g2j3lfve,459,142.250.103.95,443,6,10.1.0.255,43908,,,,,,,,,,,,,2021-07-21T01:46:47.324028161Z,9,SRC,4,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:47.316020238Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.973630071Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.973630071Z
13ezeueg2va7n8z,84,10.1.0.3,47056,6,74.125.69.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:30.026981075Z,3,DEST,,,,,,,,,,,,,,2021-07-21T01:46:30.024666749Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.946111609Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.946111609Z
13ezeueg2va7n8w,3601,10.1.0.3,42504,6,173.194.74.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:45.464279030Z,6,DEST,,,,,,,,,,,,,,2021-07-21T01:46:30.208690029Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.946111609Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.946111609Z
13ezeueg2va7n8v,0,173.194.74.95,443,6,10.1.0.3,42504,,,,,,,,,,,,,2021-07-21T01:46:45.464279030Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:30.208690029Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.946111609Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.946111609Z
13ezeueg2va7n8t,84,10.1.0.3,47058,6,74.125.69.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:30.207210843Z,3,DEST,,,,,,,,,,,,,,2021-07-21T01:46:30.205846953Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.946111609Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.946111609Z
13ezeueg2va7n8q,3670,10.1.0.3,42502,6,173.194.74.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:45.208301113Z,7,DEST,,,,,,,,,,,,,,2021-07-21T01:46:30.031750602Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.946111609Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.946111609Z
13ezeueg2va7n8o,0,173.194.74.95,443,6,10.1.0.3,42502,,,,,,,,,,,,,2021-07-21T01:46:45.208301113Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:30.031750602Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:49.946111609Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:49.946111609Z
1mtqza9g2h8zfrv,0,10.1.0.11,39090,6,108.177.111.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:43.351422957Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:43.350315518Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:48.064881580Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:48.064881580Z
1mtqza9g2h8zfru,0,108.177.111.95,443,6,10.1.0.11,39090,,,,,,,,,,,,,2021-07-21T01:46:43.351422957Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:43.350315518Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:48.064881580Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:48.064881580Z
1mtqza9g2h8zfrq,0,10.1.0.11,39096,6,108.177.111.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:45.910995421Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:45.910367598Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:48.064881580Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:48.064881580Z
1mtqza9g2h8zfrp,0,108.177.111.95,443,6,10.1.0.11,39096,,,,,,,,,,,,,2021-07-21T01:46:45.910995421Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:45.910367598Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:48.064881580Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:48.064881580Z
qmygpjfkve1oi,0,173.194.222.95,443,6,10.3.0.13,33976,,,,,,,,,,,,,2021-07-21T01:46:42.876529362Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:46:42.876529362Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.916695982Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:46:47.916695982Z
qmygpjfkve1oe,0,173.194.222.95,443,6,10.3.0.13,33978,,,,,,,,,,,,,2021-07-21T01:46:42.876529362Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:46:42.876529362Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.916695982Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:46:47.916695982Z
f9mxl8g2rlmrt1,119,10.1.0.2,49528,6,108.177.121.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:43.943480686Z,8,DEST,,,,,,,,,,,,,,2021-07-21T01:46:28.751793516Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.293282426Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:47.293282426Z
f9mxl8g2rlmrsz,0,108.177.121.95,443,6,10.1.0.2,49528,,,,,,,,,,,,,2021-07-21T01:46:43.943480686Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:28.751793516Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.293282426Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:47.293282426Z
f9mxl8g2rlmrsy,6019,10.1.0.2,49530,6,108.177.121.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:43.944266783Z,8,DEST,,,,,,,,,,,,,,2021-07-21T01:46:28.806080350Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.293282426Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:47.293282426Z
f9mxl8g2rlmrsw,0,108.177.121.95,443,6,10.1.0.2,49530,,,,,,,,,,,,,2021-07-21T01:46:43.944266783Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:28.806080350Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.293282426Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:47.293282426Z
f9mxl8g2rlmrsv,0,10.1.0.2,44750,6,209.85.200.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:28.804785802Z,2,DEST,,,,,,,,,,,,,,2021-07-21T01:46:28.804785802Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.293282426Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:47.293282426Z
f9mxl8g2rlmrsu,140,10.1.0.2,44748,6,209.85.200.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:28.746228437Z,4,DEST,,,,,,,,,,,,,,2021-07-21T01:46:28.745398919Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:47.293282426Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:47.293282426Z
1aw57leg19z50lw,0,74.125.204.95,443,6,10.2.0.12,54410,,,,,,,,,,,,,2021-07-21T01:46:41.880863077Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:46:41.880863077Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:45.691458341Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:46:45.691458341Z
1aw57leg19z50lq,0,10.2.0.12,54412,6,74.125.204.95,443,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:46:41.881953218Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:41.880863077Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:45.691458341Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:46:45.691458341Z
1aw57leg19z50lp,0,74.125.204.95,443,6,10.2.0.12,54412,,,,,,,,,,,,,2021-07-21T01:46:41.881953218Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:46:41.880863077Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:45.691458341Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:46:45.691458341Z
81zxgzg3bcyr7y,0,10.1.0.255,41676,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:35.052074180Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:35.051273382Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:40.009499340Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:40.009499340Z
81zxgzg3bcyr7x,0,172.217.214.95,443,6,10.1.0.255,41676,,,,,,,,,,,,,2021-07-21T01:46:35.052074180Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:35.051273382Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:40.009499340Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:40.009499340Z
81zxgzg3bcyr7w,0,10.1.0.255,41674,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:33.772053396Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:33.772053396Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:40.009499340Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:40.009499340Z
dvz3mdfl7zyqk,0,173.194.222.95,443,6,10.3.0.13,33978,,,,,,,,,,,,,2021-07-21T01:46:27.772529841Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:46:27.772529841Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:37.925574790Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:46:37.925574790Z
dvz3mdfl7zyqd,0,173.194.222.95,443,6,10.3.0.13,33976,,,,,,,,,,,,,2021-07-21T01:46:27.772529841Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:46:27.772529841Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:37.925574790Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:46:37.925574790Z
6y0zhag2rsafvq,0,172.217.214.95,443,6,10.1.0.255,41674,,,,,,,,,,,,,2021-07-21T01:46:33.771275174Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:46:33.771275174Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:35.803757194Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:46:35.803757194Z
3wa38xg1qitr6d,0,10.2.0.12,54412,6,74.125.204.95,443,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:46:26.777911713Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:26.777911713Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:35.686964666Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:46:35.686964666Z
3wa38xg1qitqme,0,74.125.204.95,443,6,10.2.0.12,54412,,,,,,,,,,,,,2021-07-21T01:46:26.776881896Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:46:26.776881896Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:35.686964666Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:46:35.686964666Z
3wa38xg1qitqm6,0,10.2.0.12,54410,6,74.125.204.95,443,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:46:26.777527959Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:46:26.776881896Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:46:35.686964666Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:46:35.686964666Z
