timestamp,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-2,io_read_experiment-advanced-mongo-with-latency-3-node-instance-2,io_write_experiment-advanced-mongo-with-latency-3-node-instance-2,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-2,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-2,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-3,io_read_experiment-advanced-mongo-with-latency-3-node-instance-3,io_write_experiment-advanced-mongo-with-latency-3-node-instance-3,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-3,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-3,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-1,io_read_experiment-advanced-mongo-with-latency-3-node-instance-1,io_write_experiment-advanced-mongo-with-latency-3-node-instance-1,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-1,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-1,cpu_util_experiment-advanced-mongo-with-latency-3-client-instance,io_read_experiment-advanced-mongo-with-latency-3-client-instance,io_write_experiment-advanced-mongo-with-latency-3-client-instance,iops_read_experiment-advanced-mongo-with-latency-3-client-instance,iops_write_experiment-advanced-mongo-with-latency-3-client-instance,cpu_util_experiment-advanced-mongo-with-latency-3-central-config-server,io_read_experiment-advanced-mongo-with-latency-3-central-config-server,io_write_experiment-advanced-mongo-with-latency-3-central-config-server,iops_read_experiment-advanced-mongo-with-latency-3-central-config-server,iops_write_experiment-advanced-mongo-with-latency-3-central-config-server,cpu_util_experiment-advanced-mongo-with-latency-3-central-server,io_read_experiment-advanced-mongo-with-latency-3-central-server,io_write_experiment-advanced-mongo-with-latency-3-central-server,iops_read_experiment-advanced-mongo-with-latency-3-central-server,iops_write_experiment-advanced-mongo-with-latency-3-central-server
2021-09-15 11:58:00,0.010189831312479214,0,893694,0,63,0.010271749046543733,0,870409,0,64,0.01019559004845121,0,988609,0,81,0.001536292242882098,0,0,0,0,0.019352789346297073,0,2316708,0,293,0.007670566210295248,0,514071,0,40
2021-09-15 11:57:00,0.010521786493555396,0,922124,0,62,0.010076696678773563,0,825652,0,54,0.010604021116355966,0,946505,0,61,0.001559074411307885,0,0,0,0,0.019069508189856303,0,2158164,0,264,0.007669456814853011,0,552012,0,48
2021-09-15 11:56:00,0.010397074866319637,0,864456,0,58,0.009644977030923011,0,843781,0,58,0.010028167672931923,0,924785,0,63,0.0014655392235932633,0,0,0,0,0.019013771163494654,0,2015124,0,237,0.007528283452166325,0,518341,0,40
2021-09-15 11:55:00,0.009996527000426643,0,979087,0,77,0.009536668239797071,0,838589,0,56,0.010263348396076328,0,1022021,0,86,0.001557213696346101,0,0,0,0,0.019215858492819392,0,2125372,0,260,0.007633908434670407,0,553704,0,43
2021-09-15 11:54:00,0.011026694550628236,0,1126570,0,102,0.009778660166212679,0,824158,0,66,0.010274904027919736,0,880838,0,62,0.0015571531086673454,0,0,0,0,0.01979767604748872,0,2198179,0,269,0.007711945109367946,0,533773,0,41
2021-09-15 11:53:00,0.013944176523793317,0,1440674,0,144,0.010147670809472705,0,1005770,0,91,0.010525969943000747,0,903363,0,59,0.0017366353390196802,0,0,0,0,0.019540249286049517,0,2348241,0,295,0.007644999884463743,0,513676,0,40
2021-09-15 11:52:00,0.010072083252571437,0,899175,0,62,0.009828911987348003,0,896563,0,60,0.01024915349465895,0,854328,0,53,0.0014571784645985037,0,0,0,0,0.019048367258272948,0,2286606,0,286,0.007356837538382403,0,512742,0,40
2021-09-15 11:51:00,0.009932792492230646,0,936481,0,64,0.009684512935268685,0,875491,0,63,0.01001989817799256,0,873476,0,57,0.0015216729085106332,0,0,0,0,0.019162911506739988,0,2153484,0,259,0.007402383586628502,0,533051,0,42
2021-09-15 11:50:00,0.009526527474872638,0,882829,0,61,0.009612795515441044,0,763047,0,53,0.010185271030653097,0,986461,0,74,0.0015546651812338534,0,0,0,0,0.019382037269976612,0,2075921,0,245,0.007548242531193712,0,559289,0,43
2021-09-15 11:49:00,0.00968693358401064,0,932298,0,64,0.009817800690621917,0,919417,0,65,0.013480883601279933,0,1572432,0,156,0.0016417761614476944,0,0,0,0,0.01972438029196534,0,2360251,0,303,0.007534179830336522,0,543089,0,42
2021-09-15 11:48:00,0.00971524393354457,0,850192,0,52,0.009889646102591125,0,844872,0,62,0.020622901395318156,0,1547153,0,138,0.0015658045269854408,0,0,0,0,0.01968199955168757,0,2373299,0,307,0.007482606221930155,0,542346,0,46
2021-09-15 11:47:00,0.009840615690891733,0,960283,0,67,0.009805758168492199,0,876727,0,63,0.010227699036250707,0,901129,0,64,0.0015358404546830684,0,0,0,0,0.019494061529045818,0,2066218,0,250,0.007469329148170326,0,534713,0,46
2021-09-15 11:46:00,0.009764870862630915,0,903055,0,60,0.009768616517635564,0,820765,0,54,0.009948820853279965,0,908787,0,59,0.0015495467762633552,0,0,0,0,0.01967969156014154,0,2117025,0,255,0.007519525514332296,0,518517,0,39
2021-09-15 11:45:00,0.009999891425047735,0,1115552,0,103,0.00978528449699733,0,855778,0,62,0.010392400456817085,0,904133,0,65,0.0016505353323182702,0,0,0,0,0.019816800650560632,0,2225501,0,274,0.007647769763359709,0,527829,0,39
2021-09-15 11:44:00,0.009617999660132643,0,837131,0,54,0.009859619671349643,0,804182,0,58,0.010101329925440912,0,866428,0,62,0.0014660529369711147,0,0,0,0,0.01987625105224898,0,2195181,0,270,0.00772419294189793,0,539741,0,42
2021-09-15 11:43:00,0.009806395062299581,0,911212,0,61,0.009927272704912109,0,900358,0,67,0.010370193757054835,0,1022469,0,88,0.001552526834598685,0,0,0,0,0.01967053356901734,0,2336539,0,299,0.007646855820976839,0,519067,0,41
2021-09-15 11:42:00,0.009752060975402325,0,858293,0,56,0.009868523809737439,0,834789,0,59,0.010443338380363798,0,894143,0,59,0.0014816351450406273,0,8761,0,2,0.019477447910603966,0,2076000,0,253,0.007423342480233922,0,508095,0,40
2021-09-15 11:41:00,0.009816642196815906,0,938553,0,67,0.009887956443747233,0,855453,0,57,0.010273249811343513,0,879931,0,58,0.0016299367095598428,0,11719,0,2,0.01961940504790789,0,2095922,0,249,0.007428103176409214,0,530249,0,42
2021-09-15 11:40:00,0.00971143500939604,0,881322,0,61,0.009494503292906605,0,818254,0,55,0.009919756354910684,0,866174,0,59,0.0015251046680987202,0,0,0,0,0.0195393131728963,0,2304504,0,279,0.007338409572399011,0,569913,0,45
2021-09-15 11:39:00,0.009725200299809937,0,883372,0,57,0.009693590752107184,0,816193,0,64,0.010188641579130337,0,876290,0,59,0.0015549946234600042,0,0,0,0,0.019503152174266347,0,2189301,0,269,0.007251236025269255,0,562622,0,46
2021-09-15 11:38:00,0.009652675330716912,0,877218,0,57,0.009833951985048847,0,862185,0,59,0.010439442227704869,0,887876,0,58,0.0015957310459417803,0,0,0,0,0.019589880945721443,0,2207484,0,274,0.007367787617361425,0,508087,0,39
2021-09-15 11:37:00,0.009801581740738167,0,878585,0,57,0.010034312168289716,0,900827,0,71,0.010362487323747397,0,872254,0,57,0.001821211268162415,0,115643,0,23,0.01944335401542645,0,2245956,0,278,0.00741536384054721,0,515164,0,41
2021-09-15 11:36:00,0.009517031677765431,0,875236,0,60,0.009836578022220502,0,839829,0,50,0.01001698767426736,0,855488,0,56,0.0020883556127453554,0,154693,0,30,0.019245035515489423,0,2091004,0,255,0.007321410375569333,0,529700,0,42
2021-09-15 11:35:00,0.009687013473236068,0,887247,0,60,0.009821963039785449,0,861134,0,60,0.010021320105741438,0,912765,0,61,0.0016222041748022774,0,0,0,0,0.02140940923516723,0,2370668,0,262,0.0074356756232333504,0,554447,0,44
2021-09-15 11:34:00,0.009676984690490067,2759,790651,0,53,0.00998227774232608,0,790163,0,59,0.010164169461501161,0,854336,0,55,0.0015939977459633306,0,0,0,0,0.026701345153765033,0,2822651,0,326,0.007564353638094209,0,541411,0,42
2021-09-15 11:33:00,0.009871153405290064,13625,854730,1,53,0.0101265827983165,0,897396,0,66,0.010482556799361002,0,884996,0,59,0.0017675512751495147,0,0,0,0,0.023393207833792454,0,2451644,0,315,0.007700052211905018,0,529873,0,44
2021-09-15 11:32:00,0.009619510207165642,0,875938,0,61,0.009849081300198273,0,780275,0,49,0.009957399827416679,0,880130,0,58,0.0014295263406500188,0,0,0,0,0.01959553636379828,0,2151275,0,256,0.007538717255974347,0,513491,0,40
2021-09-15 11:31:00,0.009609697150959088,0,900994,0,63,0.009859508538150407,0,833043,0,59,0.010040973303563305,0,894658,0,60,0.0014588317584819303,0,0,0,0,0.0193847397214905,0,2009425,0,236,0.007646625344541273,0,518893,0,40
2021-09-15 11:30:00,0.009632906970357643,0,843126,0,56,0.009764669824061418,0,869474,0,57,0.009937781972434815,0,857281,0,56,0.0015210973221210604,0,0,0,0,0.019412762827748033,0,2083871,0,249,0.007726731058074184,0,555758,0,42
2021-09-15 11:29:00,0.009781799689066398,0,856705,0,56,0.00995031576315455,0,817456,0,64,0.01041108537891849,0,844987,0,56,0.0016224867518109438,0,0,0,0,0.019544233191309008,0,2143157,0,260,0.007471233320195836,0,528921,0,40
2021-09-15 11:28:00,0.009535384282125392,0,852107,0,56,0.009928529035713987,0,842182,0,55,0.010303616185056323,0,846148,0,52,0.001538956154923691,0,0,0,0,0.019525727243826906,0,2341172,0,295,0.007413912311739542,0,515752,0,41
2021-09-15 11:27:00,0.009573736335030957,0,895472,0,61,0.00991685770340401,0,882091,0,64,0.010408715343902485,0,871041,0,57,0.0015037531527871313,0,0,0,0,0.01899739192943741,0,2075550,0,252,0.007444437710799908,0,554428,0,48
2021-09-15 11:26:00,0.009511478186512552,0,833118,0,52,0.009948971883432023,0,810500,0,54,0.010056935002861185,0,879990,0,59,0.0015181331266878335,0,0,0,0,0.0194330853941968,10264,2077859,0,257,0.0074985389108443695,0,518342,0,40
2021-09-15 11:25:00,0.009554260192974576,0,936352,0,67,0.009908415964447196,0,885576,0,64,0.010332548811271635,0,966602,0,70,0.0016234634683745715,0,0,0,0,0.01953001622506984,14312,2119561,1,262,0.007707830476140032,0,541970,0,41
2021-09-15 11:24:00,0.009414045150201862,0,824165,0,55,0.010048209192821863,0,780075,0,56,0.010155182583696387,0,844156,0,54,0.0015168372086279192,0,1752,0,0,0.018145144436486287,0,1781126,0,204,0.00758669155994672,0,503428,0,35
2021-09-15 11:23:00,0.009744657146106306,0,897579,0,61,0.010243634358536724,0,924634,0,76,0.010253015168936485,0,922817,0,64,0.0016033457600068838,0,9353,0,2,0.017282112682394293,0,1516796,0,168,0.007589117309874401,0,514436,0,39
2021-09-15 11:22:00,0.009733991102127484,0,847967,0,56,0.010434793603153972,0,1165735,0,116,0.010259334154893433,0,921097,0,64,0.0016578404853869225,0,9375,0,2,0.02498467996697542,0,1990371,0,221,0.007610480894720694,0,543457,0,47
2021-09-15 11:21:00,0.009880966978352982,0,879165,0,58,0.010214218809677315,0,889345,0,62,0.010317417634247287,0,920252,0,64,0.0016628658157027112,0,0,0,0,0.021980759039489327,0,2090535,0,220,0.0076655041285732745,0,500266,0,36
2021-09-15 11:20:00,0.009517190103544711,0,848734,0,59,0.009881224638574793,0,800614,0,55,0.01014971058553537,0,854777,0,55,0.001491029520261596,0,0,0,0,0.016917517758223727,0,1601533,0,183,0.00761885470104886,0,526915,0,36
2021-09-15 11:19:00,0.009628961021939138,0,949060,0,72,0.010013187649928548,0,845259,0,65,0.010344913922029755,0,935737,0,74,0.0014879275297616345,0,0,0,0,0.016849163466769804,0,1615220,0,190,0.007596345221127857,0,656876,0,65
2021-09-15 11:18:00,0.009929697652870573,0,1003310,0,87,0.010243062898736829,0,1063117,0,104,0.010438320043011609,0,999170,0,83,0.0016222375047325007,0,106881,0,20,0.016959547172206157,0,1550485,0,177,0.007808155001666724,0,751988,0,88
2021-09-15 11:17:00,0.009997868611676116,0,916970,0,63,0.00997819305228044,0,937410,0,67,0.010529030856775989,0,973324,0,63,0.001735473443440109,0,142975,0,26,0.01677638235781321,0,1407933,0,152,0.007859754058057907,0,648986,0,67
2021-09-15 11:16:00,0.009728036867378857,0,986370,0,85,0.009790252780484347,0,808795,0,54,0.010282334432326934,0,858426,0,56,0.0014778350201041235,0,0,0,0,0.016661762395483493,0,1401252,0,152,0.007670591527933368,0,503808,0,37
2021-09-15 11:15:00,0.009871285541042121,0,915177,0,61,0.009648471703277059,0,827064,0,58,0.010285673164469244,0,879484,0,60,0.001517777654773056,0,0,0,0,0.01670585652245317,0,1428109,0,154,0.007671241363501716,0,540685,0,41
2021-09-15 11:14:00,0.009633720216425938,0,806478,0,55,0.009740379859744526,0,856991,0,59,0.01017784942774161,0,857670,0,51,0.0014867503588746444,0,0,0,0,0.016868900412570536,0,1374808,0,145,0.0076563693082311104,0,565425,0,46
2021-09-15 11:13:00,0.009848923964654924,0,917419,0,64,0.00994923819516771,0,856722,0,58,0.01058792197353758,0,915386,0,63,0.0016332795965155356,0,0,0,0,0.016835617422123996,0,1357886,0,146,0.007801427181566112,0,497466,0,37
2021-09-15 11:12:00,0.00964430993256163,0,886203,0,59,0.009766119324987698,0,808148,0,55,0.010364181414666026,0,886590,0,59,0.0014411134911976357,0,0,0,0,0.016538323487947083,0,1397420,0,153,0.007725960465901475,0,510721,0,40
2021-09-15 11:11:00,0.00964405325653388,0,923539,0,63,0.009832438040702603,0,872632,0,62,0.01038911914168447,0,920262,0,64,0.001511979815939905,0,0,0,0,0.016792079054681133,0,1366986,0,146,0.007684473851236835,0,558906,0,48
2021-09-15 11:10:00,0.009627415104785087,0,870394,0,61,0.00983015500275144,0,809585,0,58,0.010202585979465084,0,847104,0,54,0.0015080475188464484,0,0,0,0,0.01707786148366542,0,1372252,0,143,0.007767335887859398,0,553721,0,42
2021-09-15 11:09:00,0.009645344374317234,0,853945,0,60,0.009970395567174724,0,803907,0,56,0.01031764816957074,0,876098,0,59,0.0015500127866379405,0,0,0,0,0.016885758037735836,0,1414104,0,151,0.0077409930080321486,0,580320,0,50
2021-09-15 11:08:00,0.009385437123485,0,837092,0,50,0.009815974707449963,0,851319,0,58,0.010384762356578866,0,869942,0,56,0.001499471485763119,0,0,0,0,0.016852737741600756,0,1377241,0,147,0.007672696558994119,0,543835,0,46
2021-09-15 11:07:00,0.009434973239236892,0,897627,0,62,0.009793136598909768,0,902251,0,64,0.010416094025674737,0,916165,0,59,0.0015055354783290416,0,0,0,0,0.016673876655660537,0,1360910,0,146,0.0077466299049030836,0,769589,0,88
2021-09-15 11:06:00,0.009323626628386705,0,862921,0,58,0.009697161114413195,0,849757,0,60,0.010253687887842488,0,854536,0,54,0.0014529098167642474,0,0,0,0,0.01665756178388165,0,1366341,0,146,0.009333851635891696,0,1058977,0,136
2021-09-15 11:05:00,0.009603317771473977,0,866883,0,59,0.009729339658390283,0,852470,0,63,0.010335982301898146,0,894282,0,64,0.0015582394421059576,0,0,0,0,0.01667092819050282,0,1372524,0,148,0.011348292129414498,0,1140430,0,136
2021-09-15 11:04:00,0.009356915421411809,0,830243,0,51,0.009808537230139316,0,774104,0,51,0.010230313459018703,0,824301,0,53,0.0014192844358637065,0,0,0,0,0.016610595155508178,0,1382741,0,149,0.011344619203876504,0,1320579,0,172
2021-09-15 11:03:00,0.009541621507258924,0,875068,0,57,0.009911000092023888,0,859872,0,62,0.010464535486095864,0,950846,0,63,0.001492251273536264,0,1752,0,0,0.016750469961214282,0,1404303,0,150,0.011181068850589308,0,1299933,0,173
2021-09-15 11:02:00,0.009524677895108387,0,842575,0,54,0.009723219407222435,0,796508,0,52,0.010392316275651107,0,880137,0,56,0.0014356051308477428,0,9352,0,2,0.016764728567204658,0,1412040,0,150,0.011467952189094414,0,1341814,0,181
2021-09-15 11:01:00,0.009664980727235673,0,909907,0,64,0.009730468556816637,0,811946,0,57,0.010461363336422854,0,882175,0,60,0.0016286781777651526,0,12880,0,3,0.016703961495153408,0,1376256,0,148,0.011828357179487626,0,1332686,0,181
2021-09-15 11:00:00,0.009505359771113338,0,874520,0,57,0.009727032592050478,0,818264,0,54,0.00999201352559093,0,826115,0,55,0.0016065448870207887,0,95798,0,18,0.016684931530077544,0,1352314,0,143,0.011553490510838552,0,1170460,0,147
2021-09-15 10:59:00,0.009572966349827539,0,876464,0,58,0.009828272107742463,0,811002,0,59,0.009926184207287747,0,882107,0,60,0.0017148937425285264,0,155172,0,27,0.016661917775163224,0,1361679,0,142,0.011329256431514997,0,1134672,0,137
2021-09-15 10:58:00,0.009628139870170572,0,847994,0,56,0.009937188516719193,0,813829,0,51,0.009990102459231784,0,880316,0,59,0.001662571970823971,0,128636,0,23,0.01659938127311212,0,1472636,0,168,0.011497004389641081,0,1363954,0,182
2021-09-15 10:57:00,0.01007889377029348,0,901735,0,62,0.009872298988708414,0,830884,0,56,0.010309056428509204,0,926027,0,68,0.0018721456698510034,0,121267,0,23,0.016638946964332036,0,1496288,0,172,0.011590191632492974,0,1404589,0,196
2021-09-15 10:56:00,0.011534541735161004,0,863566,0,59,0.009793780472833665,0,808284,0,53,0.010083393882678612,0,863032,0,52,0.0014763615562851365,0,11719,0,2,0.01658398058119606,0,1405547,0,150,0.01142574834791219,0,1479747,0,203
2021-09-15 10:55:00,0.011483904103054953,0,847054,0,57,0.009788532682703514,0,892673,0,66,0.010272766718544801,0,851327,0,57,0.0015249992744249615,0,0,0,0,0.016518616415597858,0,1401234,0,148,0.011481614670221537,0,1230025,0,146
2021-09-15 10:54:00,0.01163253180347444,0,828536,0,50,0.009913044170010703,0,760993,0,51,0.009967144491024744,0,850490,0,57,0.0015397802851651933,0,66582,0,6,0.01661495479207152,0,1472594,0,158,0.011325248281585706,0,1199831,0,134
2021-09-15 10:53:00,0.011978075998680518,0,1027117,0,68,0.010005378950798635,0,960713,0,69,0.010401153903852862,0,1059721,0,76,0.0017467171980281174,0,89066,0,7,0.016512040459716104,0,1452236,0,154,0.01143065514857587,0,1404526,0,177
2021-09-15 10:52:00,0.011638467746106091,0,879940,0,60,0.009842953050130158,0,851020,0,55,0.01037428521846806,0,985092,0,77,0.0014396148619501522,0,0,0,0,0.016500874888134832,0,1333167,0,141,0.011212308169630111,0,1352649,0,184
2021-09-15 10:51:00,0.011667839995652211,0,878622,0,57,0.00980169900310841,0,836241,0,59,0.010126420252852123,0,877055,0,57,0.0015039650940375773,0,0,0,0,0.01668727973788909,0,1341556,0,145,0.011345007979414371,0,1258502,0,159
2021-09-15 10:50:00,0.010983280203145302,0,877798,0,58,0.009650049636048645,0,775408,0,54,0.01017676800953211,0,858676,0,58,0.0015360569233431912,0,0,0,0,0.01690708702274056,0,1406285,0,152,0.011632210246462667,0,1181407,0,146
2021-09-15 10:49:00,0.011216567421008013,0,819845,0,53,0.009757592985873012,0,765443,0,52,0.010332998743381457,0,863374,0,55,0.0015864291197004831,0,0,0,0,0.016909440617830285,0,1374503,0,148,0.011492492839154048,0,1431154,0,196
2021-09-15 10:48:00,0.011473725635350717,0,815916,0,49,0.00988790389046983,0,855126,0,59,0.010320463552610685,0,829944,0,49,0.0015450177739798694,0,0,0,0,0.016708251658178595,0,1334927,0,144,0.011440063890477366,0,1136004,0,136
2021-09-15 10:47:00,0.011901513842465287,0,868925,0,55,0.009818670658777269,0,845513,0,60,0.010061528393183512,0,887935,0,60,0.001506462098761574,0,0,0,0,0.016770738966620513,0,1346958,0,147,0.011218395289085,0,1054622,0,128
2021-09-15 10:46:00,0.01168625552308479,0,826874,0,50,0.009866760394522108,0,833044,0,59,0.010100287899671418,0,851647,0,53,0.0015481136434795908,0,0,0,0,0.016968831303064747,0,1366666,0,149,0.0114299317942321,0,1249804,0,166
2021-09-15 10:45:00,0.01188529425233232,0,886594,0,58,0.009831792947438108,0,863349,0,58,0.010289801576268095,0,888713,0,60,0.0016782771136471788,0,0,0,0,0.016895300348256134,0,1339034,0,140,0.011518574174895945,0,1228651,0,158
2021-09-15 10:44:00,0.011488966806105338,0,812554,0,53,0.009832323562618702,0,775055,0,56,0.010192207915904325,0,805185,0,51,0.0014812189682279115,0,0,0,0,0.016620853406602975,0,1332230,0,143,0.011329127794843904,0,1215323,0,148
2021-09-15 10:43:00,0.011426987065650943,0,891475,0,61,0.009922255542656444,0,864286,0,62,0.010212215769862117,0,851192,0,55,0.001588134674896935,0,0,0,0,0.016499256645145028,0,1342818,0,147,0.011336502988813398,0,1088656,0,124
2021-09-15 10:42:00,0.011700104660602525,0,863754,0,54,0.00977594718041009,0,782773,0,48,0.010061778523977693,0,891712,0,56,0.0014882051013832627,0,0,0,0,0.016546783123844003,0,1327059,0,146,0.01127282261364968,0,1366811,0,184
2021-09-15 10:41:00,0.011797911766714245,0,981885,0,74,0.009675596647608605,0,876876,0,63,0.010326020866478321,0,883839,0,59,0.0016190766345909916,0,0,0,0,0.016598634781843674,0,1308689,0,143,0.011429538950886808,0,1487943,0,208
2021-09-15 10:40:00,0.01219700948306297,0,1089647,0,102,0.009546425177166876,0,839396,0,56,0.009976048586636447,0,831239,0,51,0.0015416986237302883,0,0,0,0,0.016569604562702976,0,1333272,0,145,0.01129948012767888,0,1243250,0,162
2021-09-15 10:39:00,0.012317762194437875,0,1098569,0,97,0.00976913105736088,0,773670,0,54,0.010175222257069549,0,848576,0,55,0.0015405627082695143,0,0,0,0,0.01650048757997619,0,1345870,0,148,0.011169165208253654,0,1134821,0,134
2021-09-15 10:38:00,0.011680110714236965,0,851412,0,52,0.009938952656678641,0,784177,0,53,0.010066564691090225,0,871930,0,57,0.0015794039194280648,0,0,0,0,0.016553801756080115,0,1358900,0,149,0.01101974165924086,0,1286511,0,167
2021-09-15 10:37:00,0.011574934089072522,0,896898,0,59,0.009903808882717158,0,883515,0,57,0.01010915199351814,0,888385,0,57,0.0015395650256517493,0,0,0,0,0.016626499360510156,0,1387197,0,157,0.011158461691517137,0,1265866,0,167
2021-09-15 10:36:00,0.011181484375538276,0,842475,0,55,0.009742009428056994,0,812417,0,55,0.009719504170699148,0,856329,0,55,0.00146611387868442,0,0,0,0,0.02453351715285758,0,1810699,0,185,0.011217996845277866,0,1229338,0,156
2021-09-15 10:35:00,0.011072914210061905,0,868957,0,58,0.009653557669500875,0,813867,0,53,0.009881149995327122,0,825537,0,51,0.0015119777178900524,0,0,0,0,0.021769082874594878,0,1967149,0,192,0.01130347197915474,0,1320097,0,172
2021-09-15 10:34:00,0.011342283054739255,0,850103,0,56,0.00978212519931437,0,754106,0,55,0.00972630402186591,0,798587,0,48,0.001491557582189292,0,0,0,0,0.01681115951886009,0,1455614,0,166,0.01143959922352972,0,1327748,0,172
2021-09-15 10:33:00,0.011525339617938831,0,923471,0,65,0.009852387835178908,0,844898,0,60,0.010061478065274798,0,879298,0,59,0.0016047452787636492,0,0,0,0,0.016676928067621097,0,1468193,0,173,0.011599220536101029,0,1120869,0,133
2021-09-15 10:32:00,0.011472591771596777,0,877690,0,59,0.009727930227315084,0,799479,0,52,0.009730755790903345,0,827257,0,50,0.0014017758655427315,0,0,0,0,0.016543683049201736,0,1317150,0,146,0.011234399400264295,0,1144392,0,145
2021-09-15 10:31:00,0.011825927477232767,0,1061791,0,92,0.00971708445901811,0,861748,0,62,0.009865605819323756,0,931009,0,62,0.0014810844848450226,0,0,0,0,0.016744634683250582,0,1299833,0,142,0.009605929507744785,0,784694,0,81
2021-09-15 10:30:00,0.011604837287207678,0,846522,0,51,0.009788974557865988,0,811013,0,55,0.010445820849317992,0,914884,0,65,0.001512308779695104,0,0,0,0,0.016827732335199623,0,1327464,0,146,0.008122299663781026,0,557611,0,43
2021-09-15 10:29:00,0.011714241777284447,0,859468,0,60,0.010050644182947602,0,801113,0,57,0.010579088523563958,0,884291,0,63,0.0015658853164159344,0,0,0,0,0.016657925314071537,0,1339406,0,147,0.007907747408412054,0,544029,0,42
2021-09-15 10:28:00,0.011456332665158678,0,865721,0,57,0.01009917457686432,0,744788,0,48,0.010489536384914781,0,860858,0,55,0.0014922367837494714,0,0,0,0,0.016566748940122028,0,1312030,0,142,0.007692965136087082,0,537129,0,41
2021-09-15 10:27:00,0.011700564392861186,0,898926,0,60,0.009982455883602389,0,892775,0,65,0.010786630760658037,0,865037,0,56,0.001434502643504724,0,0,0,0,0.016619758816723142,0,1265294,0,139,0.007593154503866609,0,535283,0,44
2021-09-15 10:26:00,0.011616357293623973,0,843254,0,53,0.009883552804451768,0,900677,0,69,0.010913071713091919,5759,835062,0,53,0.0014579368995299546,0,0,0,0,0.01682931383327239,0,1328652,0,147,0.007737546452429929,0,562080,0,47
2021-09-15 10:25:00,0.012007932222159923,0,896077,0,59,0.011794996457688948,0,1161532,0,115,0.011179986237473353,18817,843841,1,56,0.001629024730254495,0,0,0,0,0.01694078612285589,0,1389123,0,153,0.007895098843204097,0,550903,0,43
2021-09-15 10:24:00,0.011680328564693336,0,795574,0,52,0.010558287791241601,0,774293,0,54,0.011067690884788324,0,811642,0,52,0.0014818115629073722,0,1752,0,0,0.016780878477236645,0,1337371,0,146,0.007733652491698706,0,530994,0,40
2021-09-15 10:23:00,0.011682346352679928,0,907802,0,59,0.01008475838754587,0,815396,0,56,0.011133200594695816,0,863361,0,57,0.001602280515856099,0,9353,0,2,0.018477365904992382,39346,1524447,3,179,0.007856317025771867,0,528945,0,41
2021-09-15 10:22:00,0.011556246622430896,0,852098,0,54,0.010001054126500245,0,891468,0,63,0.010871631674692612,0,833788,0,52,0.00147955520320077,14017,9375,0,2,0.017863245597848732,54862,1582333,3,189,0.007865276279720015,0,517032,0,41
2021-09-15 10:21:00,0.011924686955913444,0,898229,0,60,0.01018103531175664,0,951772,0,81,0.011145900009608075,0,897604,0,59,0.0015800149976930317,18751,0,1,0,0.016765361653279836,0,1308287,0,147,0.007929067639467746,0,534339,0,42
2021-09-15 10:20:00,0.011559671704893523,0,840545,0,56,0.009789684907057013,0,776495,0,54,0.011091795525964206,0,840324,0,55,0.001520946337595793,0,0,0,0,0.016643894238915397,0,1319693,0,143,0.007887033039385946,0,555566,0,43
2021-09-15 10:19:00,0.011559657381030774,0,958095,0,72,0.00999021616847955,0,814408,0,57,0.01124064565095703,0,939074,0,70,0.0015470688445470653,0,7009,0,2,0.016501405723629146,0,1457697,0,169,0.007856594909041803,0,632301,0,59
2021-09-15 10:18:00,0.01136322957978706,0,1088571,0,95,0.010342610305696099,0,957224,0,88,0.01148258660001081,0,1111163,0,106,0.0016645232272608722,0,107495,0,20,0.01672423247585518,0,1474309,0,172,0.008000613064112372,0,678802,0,68
2021-09-15 10:17:00,0.011860963536540226,0,976557,0,71,0.009938939568405185,0,880028,0,62,0.014301823060678487,0,1228108,0,116,0.0017560146823375551,0,131256,0,25,0.01650812367880216,0,1326067,0,143,0.007957840049912098,0,567652,0,46
2021-09-15 10:16:00,0.012699148756534365,1379,1127563,0,105,0.009659033640346593,0,843789,0,57,0.011123637390924064,0,824445,0,51,0.0014977868746257172,0,0,0,0,0.016488789080838253,0,1300094,0,141,0.007804845955354741,0,533790,0,41
2021-09-15 10:15:00,0.01679223632879759,6813,988750,2,64,0.009739149083051757,0,839065,0,59,0.01094488089658275,0,845310,0,54,0.0015002726180062117,0,0,0,0,0.016455240356401647,0,1306350,0,143,0.0079511407277811,0,555190,0,43
2021-09-15 10:14:00,0.011121042644886359,0,796219,0,47,0.009916455394193235,0,810821,0,57,0.010599977970787695,0,794044,0,47,0.0014695593078727144,0,0,0,0,0.016612845487241637,0,1348262,0,149,0.007997726232346262,0,530612,0,40
2021-09-15 10:13:00,0.011288482761056665,0,958998,0,70,0.010063458360537443,0,863496,0,58,0.011002724997918751,0,862845,0,56,0.0015832044481825845,0,0,0,0,0.0167742952831342,0,1423895,0,164,0.00791443370865134,0,517775,0,40
