timestamp,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-2,io_read_experiment-advanced-mongo-with-latency-6-node-instance-2,io_write_experiment-advanced-mongo-with-latency-6-node-instance-2,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-2,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-2,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-6,io_read_experiment-advanced-mongo-with-latency-6-node-instance-6,io_write_experiment-advanced-mongo-with-latency-6-node-instance-6,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-6,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-6,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-4,io_read_experiment-advanced-mongo-with-latency-6-node-instance-4,io_write_experiment-advanced-mongo-with-latency-6-node-instance-4,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-4,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-4,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-3,io_read_experiment-advanced-mongo-with-latency-6-node-instance-3,io_write_experiment-advanced-mongo-with-latency-6-node-instance-3,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-3,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-3,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-1,io_read_experiment-advanced-mongo-with-latency-6-node-instance-1,io_write_experiment-advanced-mongo-with-latency-6-node-instance-1,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-1,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-1,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-5,io_read_experiment-advanced-mongo-with-latency-6-node-instance-5,io_write_experiment-advanced-mongo-with-latency-6-node-instance-5,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-5,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-5,cpu_util_experiment-advanced-mongo-with-latency-6-central-config-server,io_read_experiment-advanced-mongo-with-latency-6-central-config-server,io_write_experiment-advanced-mongo-with-latency-6-central-config-server,iops_read_experiment-advanced-mongo-with-latency-6-central-config-server,iops_write_experiment-advanced-mongo-with-latency-6-central-config-server,cpu_util_experiment-advanced-mongo-with-latency-6-test-orchestrator,io_read_experiment-advanced-mongo-with-latency-6-test-orchestrator,io_write_experiment-advanced-mongo-with-latency-6-test-orchestrator,iops_read_experiment-advanced-mongo-with-latency-6-test-orchestrator,iops_write_experiment-advanced-mongo-with-latency-6-test-orchestrator,cpu_util_experiment-advanced-mongo-with-latency-6-client-instance,io_read_experiment-advanced-mongo-with-latency-6-client-instance,io_write_experiment-advanced-mongo-with-latency-6-client-instance,iops_read_experiment-advanced-mongo-with-latency-6-client-instance,iops_write_experiment-advanced-mongo-with-latency-6-client-instance,cpu_util_experiment-advanced-mongo-with-latency-6-central-server,io_read_experiment-advanced-mongo-with-latency-6-central-server,io_write_experiment-advanced-mongo-with-latency-6-central-server,iops_read_experiment-advanced-mongo-with-latency-6-central-server,iops_write_experiment-advanced-mongo-with-latency-6-central-server
2021-09-29 11:31:00,0.023655277869235648,0.0,0.0,0.0,0.0,0.01726110802867898,0.0,0.0,0.0,0.0,0.03502392745120867,0.0,0.0,0.0,0.0,0.03504028944480619,0.0,0.0,0.0,0.0,0.02601586869019883,0.0,0.0,0.0,0.0,0.03204101373563096,0.0,0.0,0.0,0.0,0.0015826367624824182,0.0,0.0,0.0,0.0,0.007021065843300415,0.0,0.0,0.0,0.0,0.10207087661392518,0.0,0.0,0.0,0.0,0.0017401606676363812,0.0,0.0,0.0,0.0
2021-09-29 11:30:00,0.024200655215309532,0.0,0.0,0.0,0.0,0.019287054225068326,0.0,0.0,0.0,0.0,0.03484667965047616,0.0,0.0,0.0,0.0,0.038029991706252514,0.0,0.0,0.0,0.0,0.026084367107221833,0.0,0.0,0.0,0.0,0.03180225274610914,0.0,0.0,0.0,0.0,0.0018435750539528802,0.0,0.0,0.0,0.0,0.004421655490036021,0.0,0.0,0.0,0.0,0.0069684288577484205,0.0,0.0,0.0,0.0,0.0018985624182919973,0.0,0.0,0.0,0.0
2021-09-29 11:29:00,0.025058948341175835,0.0,0.0,0.0,0.0,0.019361858496932408,0.0,0.0,0.0,0.0,0.0344077116379007,0.0,0.0,0.0,0.0,0.03982128732579184,0.0,0.0,0.0,0.0,0.02627248381343463,0.0,0.0,0.0,0.0,0.03151960853421703,0.0,0.0,0.0,0.0,0.002313530769115246,0.0,0.0,0.0,0.0,0.002541963406991599,0.0,0.0,0.0,0.0,0.017493831715575208,0.0,0.0,0.0,0.0,0.0022730847970430903,0.0,0.0,0.0,0.0
2021-09-29 11:28:00,0.024409350419104688,0.0,0.0,0.0,0.0,0.01920370011776811,0.0,0.0,0.0,0.0,0.03447356085499062,0.0,0.0,0.0,0.0,0.04078040368658359,0.0,0.0,0.0,0.0,0.026057545398227452,0.0,0.0,0.0,0.0,0.03136802505073367,0.0,0.0,0.0,0.0,0.002104348717577527,0.0,0.0,0.0,0.0,0.006835449232994861,0.0,0.0,0.0,0.0,0.06622574903272091,0.0,0.0,0.0,0.0,0.0018609363874691216,0.0,0.0,0.0,0.0
2021-09-29 11:27:00,0.023660297424621037,0.0,0.0,0.0,0.0,0.021114533827981556,0.0,0.0,0.0,0.0,0.03442005397906579,0.0,0.0,0.0,0.0,0.03918739571505891,0.0,0.0,0.0,0.0,0.02633575743062598,0.0,0.0,0.0,0.0,0.03196659398251143,0.0,0.0,0.0,0.0,0.001830949976946054,0.0,0.0,0.0,0.0,0.00797382221395407,0.0,0.0,0.0,0.0,0.0717805981617437,0.0,0.0,0.0,0.0,0.0017275087116528217,0.0,0.0,0.0,0.0
2021-09-29 11:26:00,0.024500698852850177,0.0,0.0,0.0,0.0,0.022798914220356892,0.0,0.0,0.0,0.0,0.03637654142334365,0.0,0.0,0.0,0.0,0.03710777852628316,0.0,0.0,0.0,0.0,0.026485790290532427,0.0,0.0,0.0,0.0,0.033276510575625196,0.0,0.0,0.0,0.0,0.002360173416681022,0.0,0.0,0.0,0.0,0.0030499292234981825,0.0,0.0,0.0,0.0,0.007436485723466646,0.0,0.0,0.0,0.0,0.0022293955021930618,0.0,0.0,0.0,0.0
2021-09-29 11:25:00,0.040155495180867716,0.0,0.0,0.0,0.0,0.04797334275817633,0.0,0.0,0.0,0.0,0.054855085646303314,0.0,0.0,0.0,0.0,0.05271779140383851,0.0,0.0,0.0,0.0,0.0353142785339576,0.0,0.0,0.0,0.0,0.05204422109597667,0.0,0.0,0.0,0.0,0.0026508899974682977,0.0,0.0,0.0,0.0,0.05525462334757201,0.0,0.0,0.0,0.0,0.047462455449913676,0.0,0.0,0.0,0.0,0.017260260281771106,0.0,0.0,0.0,0.0
2021-09-29 11:24:00,0.07752352878306089,0.0,0.0,0.0,0.0,0.08281482866470592,0.0,0.0,0.0,0.0,0.10950899879723484,0.0,0.0,0.0,0.0,0.09020743638978246,0.0,0.0,0.0,0.0,0.06576144535386134,0.0,0.0,0.0,0.0,0.09210409001004602,0.0,0.0,0.0,0.0,0.07481897263190636,0.0,0.0,0.0,0.0,0.06303308996191473,0.0,0.0,0.0,0.0,0.09332135562678338,0.0,0.0,0.0,0.0,0.07972621912161935,0.0,0.0,0.0,0.0
2021-09-29 11:23:00,0.04814017803261569,0.0,0.0,0.0,0.0,0.02260565775527515,0.0,0.0,0.0,0.0,0.031863896391287956,0.0,0.0,0.0,0.0,0.07354056369551831,0.0,0.0,0.0,0.0,0.06876860876683064,0.0,0.0,0.0,0.0,0.049331680187303564,0.0,0.0,0.0,0.0,0.045233069555633124,0.0,0.0,0.0,0.0,0.0018739766278600338,0.0,0.0,0.0,0.0,0.0012885008202344395,0.0,0.0,0.0,0.0,0.023277536689361434,0.0,0.0,0.0,0.0
2021-09-29 11:22:00,0.025492955151304387,0.0,0.0,0.0,0.0,0.020454455748616596,0.0,0.0,0.0,0.0,0.031484332440527396,0.0,0.0,0.0,0.0,0.03505147174041099,0.0,0.0,0.0,0.0,0.02597961458380098,0.0,0.0,0.0,0.0,0.03178825114587056,0.0,0.0,0.0,0.0,0.0016587968640173164,0.0,0.0,0.0,0.0,0.0019109207970000005,0.0,0.0,0.0,0.0,0.0013617745349597144,0.0,0.0,0.0,0.0,0.0016565877898081875,0.0,0.0,0.0,0.0
2021-09-29 11:21:00,0.02473103080459822,0.0,0.0,0.0,0.0,0.021430823241673617,0.0,0.0,0.0,0.0,0.03202553082160051,0.0,0.0,0.0,0.0,0.0368237710240597,0.0,0.0,0.0,0.0,0.026238706083533004,0.0,0.0,0.0,0.0,0.031751241012558516,0.0,0.0,0.0,0.0,0.0018176138769884294,0.0,0.0,0.0,0.0,0.00178196081014755,0.0,0.0,0.0,0.0,0.0013910982471953067,0.0,0.0,0.0,0.0,0.001679546287986966,0.0,0.0,0.0,0.0
2021-09-29 11:20:00,0.024188695362369828,0.0,0.0,0.0,0.0,0.022073307994679443,0.0,0.0,0.0,0.0,0.032692921710510345,0.0,0.0,0.0,0.0,0.03809229674028103,0.0,0.0,0.0,0.0,0.026815322991382354,0.0,0.0,0.0,0.0,0.03245342648134202,0.0,0.0,0.0,0.0,0.0017084275706125732,0.0,0.0,0.0,0.0,0.001975557481621178,0.0,0.0,0.0,0.0,0.0016026546873473416,0.0,0.0,0.0,0.0,0.0016103465738929992,0.0,0.0,0.0,0.0
2021-09-29 11:19:00,0.024423801002437764,0.0,0.0,0.0,0.0,0.021394283794804164,0.0,0.0,0.0,0.0,0.03196274161039625,0.0,0.0,0.0,0.0,0.038596364816122275,0.0,0.0,0.0,0.0,0.02641679037174119,0.0,0.0,0.0,0.0,0.032850200611046175,0.0,0.0,0.0,0.0,0.0017486030653398525,0.0,0.0,0.0,0.0,0.0024812921283599463,0.0,0.0,0.0,0.0,0.0016328922398290164,0.0,0.0,0.0,0.0,0.0017488908125999458,0.0,0.0,0.0,0.0
2021-09-29 11:18:00,0.02443563118682969,0.0,0.0,0.0,0.0,0.02254887818191117,0.0,0.0,0.0,0.0,0.03342033405605609,0.0,0.0,0.0,0.0,0.03814515644984482,0.0,0.0,0.0,0.0,0.02701446413025792,0.0,0.0,0.0,0.0,0.0330662181296321,0.0,0.0,0.0,0.0,0.0021500056116818675,0.0,0.0,0.0,0.0,0.0025256937954508747,0.0,0.0,0.0,0.0,0.0016630819543580107,0.0,0.0,0.0,0.0,0.0020425357572564804,0.0,0.0,0.0,0.0
2021-09-29 11:17:00,0.023884084686194264,0.0,0.0,0.0,0.0,0.030912079826543485,0.0,0.0,0.0,0.0,0.039591991121639344,0.0,0.0,0.0,0.0,0.03827332216275939,0.0,0.0,0.0,0.0,0.027727640332248882,0.0,0.0,0.0,0.0,0.03219213026889894,0.0,0.0,0.0,0.0,0.00215812032956079,0.0,0.0,0.0,0.0,0.0024641078807019785,0.0,0.0,0.0,0.0,0.0019380650141447592,0.0,0.0,0.0,0.0,0.0017932259544473676,0.0,0.0,0.0,0.0
2021-09-29 11:16:00,0.26967740419971115,0.0,0.0,0.0,0.0,0.20129122852089812,0.0,0.0,0.0,0.0,0.29485650059636226,0.0,0.0,0.0,0.0,0.3676198707261366,0.0,0.0,0.0,0.0,0.2654015061771375,0.0,0.0,0.0,0.0,0.28801027540595614,0.0,0.0,0.0,0.0,0.001962056176780417,0.0,0.0,0.0,0.0,0.0025748532325922113,0.0,0.0,0.0,0.0,0.002070611670591127,0.0,0.0,0.0,0.0,0.002234627837913846,0.0,0.0,0.0,0.0
