timestamp,cpu_util_experiment-syncmesh-with-latency-3-node-instance-2,io_read_experiment-syncmesh-with-latency-3-node-instance-2,io_write_experiment-syncmesh-with-latency-3-node-instance-2,iops_read_experiment-syncmesh-with-latency-3-node-instance-2,iops_write_experiment-syncmesh-with-latency-3-node-instance-2,mem_buffered_experiment-syncmesh-with-latency-3-node-instance-2,mem_cached_experiment-syncmesh-with-latency-3-node-instance-2,mem_free_experiment-syncmesh-with-latency-3-node-instance-2,mem_slab_experiment-syncmesh-with-latency-3-node-instance-2,mem_used_experiment-syncmesh-with-latency-3-node-instance-2,mem_perc_buffered_experiment-syncmesh-with-latency-3-node-instance-2,mem_perc_cached_experiment-syncmesh-with-latency-3-node-instance-2,mem_perc_free_experiment-syncmesh-with-latency-3-node-instance-2,mem_perc_slab_experiment-syncmesh-with-latency-3-node-instance-2,mem_perc_used_experiment-syncmesh-with-latency-3-node-instance-2,cpu_util_experiment-syncmesh-with-latency-3-node-instance-3,io_read_experiment-syncmesh-with-latency-3-node-instance-3,io_write_experiment-syncmesh-with-latency-3-node-instance-3,iops_read_experiment-syncmesh-with-latency-3-node-instance-3,iops_write_experiment-syncmesh-with-latency-3-node-instance-3,mem_buffered_experiment-syncmesh-with-latency-3-node-instance-3,mem_cached_experiment-syncmesh-with-latency-3-node-instance-3,mem_free_experiment-syncmesh-with-latency-3-node-instance-3,mem_slab_experiment-syncmesh-with-latency-3-node-instance-3,mem_used_experiment-syncmesh-with-latency-3-node-instance-3,mem_perc_buffered_experiment-syncmesh-with-latency-3-node-instance-3,mem_perc_cached_experiment-syncmesh-with-latency-3-node-instance-3,mem_perc_free_experiment-syncmesh-with-latency-3-node-instance-3,mem_perc_slab_experiment-syncmesh-with-latency-3-node-instance-3,mem_perc_used_experiment-syncmesh-with-latency-3-node-instance-3,cpu_util_experiment-syncmesh-with-latency-3-node-instance-1,io_read_experiment-syncmesh-with-latency-3-node-instance-1,io_write_experiment-syncmesh-with-latency-3-node-instance-1,iops_read_experiment-syncmesh-with-latency-3-node-instance-1,iops_write_experiment-syncmesh-with-latency-3-node-instance-1,mem_buffered_experiment-syncmesh-with-latency-3-node-instance-1,mem_cached_experiment-syncmesh-with-latency-3-node-instance-1,mem_free_experiment-syncmesh-with-latency-3-node-instance-1,mem_slab_experiment-syncmesh-with-latency-3-node-instance-1,mem_used_experiment-syncmesh-with-latency-3-node-instance-1,mem_perc_buffered_experiment-syncmesh-with-latency-3-node-instance-1,mem_perc_cached_experiment-syncmesh-with-latency-3-node-instance-1,mem_perc_free_experiment-syncmesh-with-latency-3-node-instance-1,mem_perc_slab_experiment-syncmesh-with-latency-3-node-instance-1,mem_perc_used_experiment-syncmesh-with-latency-3-node-instance-1,cpu_util_experiment-syncmesh-with-latency-3-client-instance,io_read_experiment-syncmesh-with-latency-3-client-instance,io_write_experiment-syncmesh-with-latency-3-client-instance,iops_read_experiment-syncmesh-with-latency-3-client-instance,iops_write_experiment-syncmesh-with-latency-3-client-instance,mem_buffered_experiment-syncmesh-with-latency-3-client-instance,mem_cached_experiment-syncmesh-with-latency-3-client-instance,mem_free_experiment-syncmesh-with-latency-3-client-instance,mem_slab_experiment-syncmesh-with-latency-3-client-instance,mem_used_experiment-syncmesh-with-latency-3-client-instance,mem_perc_buffered_experiment-syncmesh-with-latency-3-client-instance,mem_perc_cached_experiment-syncmesh-with-latency-3-client-instance,mem_perc_free_experiment-syncmesh-with-latency-3-client-instance,mem_perc_slab_experiment-syncmesh-with-latency-3-client-instance,mem_perc_used_experiment-syncmesh-with-latency-3-client-instance,cpu_util_experiment-syncmesh-with-latency-3-test-orchestrator,io_read_experiment-syncmesh-with-latency-3-test-orchestrator,io_write_experiment-syncmesh-with-latency-3-test-orchestrator,iops_read_experiment-syncmesh-with-latency-3-test-orchestrator,iops_write_experiment-syncmesh-with-latency-3-test-orchestrator,mem_buffered_experiment-syncmesh-with-latency-3-test-orchestrator,mem_cached_experiment-syncmesh-with-latency-3-test-orchestrator,mem_free_experiment-syncmesh-with-latency-3-test-orchestrator,mem_slab_experiment-syncmesh-with-latency-3-test-orchestrator,mem_used_experiment-syncmesh-with-latency-3-test-orchestrator,mem_perc_buffered_experiment-syncmesh-with-latency-3-test-orchestrator,mem_perc_cached_experiment-syncmesh-with-latency-3-test-orchestrator,mem_perc_free_experiment-syncmesh-with-latency-3-test-orchestrator,mem_perc_slab_experiment-syncmesh-with-latency-3-test-orchestrator,mem_perc_used_experiment-syncmesh-with-latency-3-test-orchestrator
2021-09-29 20:52:00,0.02602646092629802,0.0,0.0,0.0,0.0,57614336.0,2864603136.0,292405248.0,190984192.0,449708032.0,1.494413,74.302701,7.584471,4.95379,11.664625,0.023624984885554076,0.0,0.0,0.0,0.0,57032704.0,2864406528.0,299184128.0,192163840.0,442535936.0,1.479324,74.297443,7.760287,4.984377,11.478569,0.019442605511877292,0.0,0.0,0.0,0.0,57380864.0,2868797440.0,267177984.0,192462848.0,469495808.0,1.488357,74.411494,6.930121,4.992143,12.177885,0.0028619934768064088,0.0,0.0,0.0,0.0,42729472.0,1578328064.0,1978818560.0,117936128.0,137502720.0,1.108326,40.939018,51.327027,3.059053,3.566576,0.0032352267407426655,0.0,0.0,0.0,0.0,27463680.0,567472128.0,3059560448.0,68239360.0,132579328.0,0.712359,14.719216,79.359546,1.770007,3.438872
2021-09-29 20:51:00,0.03315879757000222,0.0,0.0,0.0,0.0,57516032.0,2864168960.0,292888576.0,190951424.0,449789952.0,1.491863,74.291439,7.597008,4.95294,11.66675,0.036634224282875986,0.0,0.0,0.0,0.0,56963072.0,2864078848.0,299859968.0,192135168.0,442286080.0,1.477517,74.288944,7.777817,4.983633,11.472088,0.03155205259109124,0.0,0.0,0.0,0.0,57249792.0,2868129792.0,268918784.0,192405504.0,468611072.0,1.484958,74.394176,6.975274,4.990656,12.154936,0.010237142635884785,0.0,0.0,0.0,0.0,42704896.0,1578311680.0,1978621952.0,117936128.0,137740288.0,1.107689,40.938593,51.321928,3.059053,3.572738,0.0036539575438110225,0.0,0.0,0.0,0.0,27455488.0,567472128.0,3059752960.0,68239360.0,132395008.0,0.712146,14.719216,79.36454,1.770007,3.434091
2021-09-29 20:50:00,0.0376659364434417,0.0,0.0,0.0,0.0,57421824.0,2863468544.0,295243776.0,190955520.0,448225280.0,1.48942,74.273272,7.658097,4.953046,11.626165,0.03466714431766415,0.0,0.0,0.0,0.0,56844288.0,2863149056.0,300810240.0,192135168.0,442384384.0,1.474436,74.264827,7.802465,4.983633,11.474638,0.023827595724781738,0.0,0.0,0.0,0.0,57159680.0,2867601408.0,270282752.0,192450560.0,467820544.0,1.48262,74.380471,7.010653,4.991825,12.134431,0.013285488406697727,0.0,0.0,0.0,0.0,42614784.0,1578270720.0,1975459840.0,117952512.0,141017088.0,1.105352,40.93753,51.239908,3.059478,3.657732,0.03834456125018898,0.0,0.0,0.0,0.0,27430912.0,567472128.0,3057471488.0,68222976.0,134717440.0,0.711509,14.719216,79.305362,1.769582,3.49433
2021-09-29 20:49:00,0.07424940097518089,0.0,0.0,0.0,0.0,57323520.0,2863316992.0,294727680.0,191008768.0,448937984.0,1.48687,74.269341,7.644711,4.954427,11.644651,0.12969366881806177,0.0,0.0,0.0,0.0,56762368.0,2862993408.0,301293568.0,192192512.0,442081280.0,1.472312,74.26079,7.815002,4.985121,11.466776,0.0991225476313796,0.0,0.0,0.0,0.0,57069568.0,2867449856.0,270282752.0,192475136.0,468037632.0,1.480283,74.37654,7.010653,4.992462,12.140062,0.08541710484119894,0.0,0.0,0.0,0.0,42569728.0,1578242048.0,1975590912.0,117948416.0,140963840.0,1.104183,40.936787,51.243308,3.059372,3.656351,0.0589965391635797,0.0,0.0,0.0,0.0,27414528.0,567472128.0,3057082368.0,68222976.0,135122944.0,0.711084,14.719216,79.295269,1.769582,3.504848
2021-09-29 20:48:00,0.059134815627848995,0.0,0.0,0.0,0.0,57233408.0,2863161344.0,295792640.0,190963712.0,448163840.0,1.484533,74.265303,7.672334,4.953258,11.624571,0.039648863335520444,0.0,0.0,0.0,0.0,56676352.0,2862845952.0,302325760.0,192163840.0,441311232.0,1.47008,74.256965,7.841775,4.984377,11.446803,0.05865619229677795,0.0,0.0,0.0,0.0,56983552.0,2867294208.0,270798848.0,192471040.0,467767296.0,1.478052,74.372503,7.02404,4.992356,12.13305,0.0510509617043122,0.0,0.0,0.0,0.0,42528768.0,1578229760.0,1975201792.0,117944320.0,141410304.0,1.10312,40.936468,51.233215,3.059266,3.667931,0.003064214015227288,0.0,0.0,0.0,0.0,27414528.0,567472128.0,3057111040.0,68218880.0,135098368.0,0.711084,14.719216,79.296013,1.769476,3.504211
2021-09-29 20:47:00,0.026488217017410894,0.0,0.0,0.0,0.0,57126912.0,2862055424.0,299114496.0,190996480.0,446021632.0,1.48177,74.236618,7.758497,4.954108,11.569006,0.02254336395424919,0.0,0.0,0.0,0.0,56594432.0,2861944832.0,304132096.0,192139264.0,440512512.0,1.467956,74.233592,7.888628,4.98374,11.426085,0.022926737802078396,0.0,0.0,0.0,0.0,56885248.0,2866126848.0,272797696.0,192495616.0,467009536.0,1.475502,74.342223,7.075886,4.992993,12.113395,0.01156878022106369,0.0,0.0,0.0,0.0,42455040.0,1578180608.0,1975087104.0,117944320.0,141647872.0,1.101208,40.935193,51.23024,3.059266,3.674093,0.0032085806262102776,0.0,0.0,0.0,0.0,27381760.0,567336960.0,3057074176.0,68218880.0,135303168.0,0.710234,14.71571,79.295057,1.769476,3.509523
2021-09-29 20:46:00,0.020486715179602773,0.0,0.0,0.0,0.0,57028608.0,2861916160.0,299339776.0,190935040.0,446095360.0,1.47922,74.233006,7.76434,4.952515,11.570919,0.023299713568662145,0.0,0.0,0.0,0.0,56496128.0,2861793280.0,304422912.0,192094208.0,440516608.0,1.465406,74.229661,7.896171,4.982571,11.426192,0.0186607411621722,0.0,0.0,0.0,0.0,56811520.0,2865967104.0,273313792.0,192471040.0,466751488.0,1.47359,74.33808,7.089273,4.992356,12.106702,0.005057970212647689,0.0,0.0,0.0,0.0,42409984.0,1578151936.0,1974800384.0,117936128.0,142016512.0,1.100039,40.934449,51.222803,3.059053,3.683655,0.0030490573211970685,0.0,0.0,0.0,0.0,27348992.0,567336960.0,3056648192.0,68235264.0,135745536.0,0.709384,14.71571,79.284008,1.769901,3.520997
2021-09-29 20:45:00,0.06723330774246582,0.0,0.0,0.0,0.0,56922112.0,2861719552.0,302534656.0,190849024.0,443289600.0,1.476458,74.227906,7.84721,4.950284,11.498142,0.05773844490617487,0.0,0.0,0.0,0.0,56414208.0,2861604864.0,307015680.0,192069632.0,438218752.0,1.463281,74.224773,7.963423,4.981933,11.366589,0.14334882106902047,0.0,0.0,0.0,0.0,56717312.0,2865655808.0,276393984.0,192479232.0,464068608.0,1.471146,74.330005,7.169167,4.992568,12.037113,0.005999691056069641,0.0,0.0,0.0,0.0,42348544.0,1577955328.0,1976426496.0,117886976.0,140697600.0,1.098446,40.92935,51.264982,3.057778,3.649445,0.002837273095893404,0.0,0.0,0.0,0.0,27328512.0,567242752.0,3058323456.0,68235264.0,134184960.0,0.708853,14.713266,79.327461,1.769901,3.480519
2021-09-29 20:44:00,0.1368008640557657,0.0,0.0,0.0,0.0,56819712.0,2860539904.0,304898048.0,190787584.0,442269696.0,1.473802,74.197308,7.908512,4.94869,11.471688,0.17883366214987953,0.0,0.0,0.0,0.0,56344576.0,2860621824.0,307855360.0,191979520.0,438521856.0,1.461475,74.199275,7.985203,4.979596,11.374451,0.23662967660497666,0.0,0.0,0.0,0.0,56619008.0,2864599040.0,277983232.0,192397312.0,463716352.0,1.468596,74.302595,7.21039,4.990443,12.027976,0.014034441163539668,0.0,0.0,0.0,0.0,42303488.0,1577914368.0,1976201216.0,117878784.0,141017088.0,1.097277,40.928287,51.259138,3.057566,3.657732,0.003234104427683822,0.0,0.0,0.0,0.0,27303936.0,567238656.0,3058061312.0,68235264.0,134475776.0,0.708215,14.71316,79.320661,1.769901,3.488062
2021-09-29 20:43:00,0.04376301140879993,0.0,0.0,0.0,0.0,56721408.0,2860388352.0,304607232.0,190799872.0,442798080.0,1.471252,74.193377,7.900969,4.949009,11.485393,0.025237285585684315,0.0,0.0,0.0,0.0,56258560.0,2860445696.0,308015104.0,191991808.0,438611968.0,1.459244,74.194707,7.989346,4.979915,11.376789,0.07984738160211056,0.0,0.0,0.0,0.0,56524800.0,2864451584.0,278016000.0,192401408.0,463921152.0,1.466153,74.29877,7.21124,4.99055,12.033288,0.012708016708284002,0.0,0.0,0.0,0.0,42283008.0,1577881600.0,1976057856.0,117882880.0,141209600.0,1.096746,40.927437,51.25542,3.057672,3.662725,0.003433343650368433,0.0,0.0,0.0,0.0,27287552.0,567238656.0,3057733632.0,68235264.0,134819840.0,0.70779,14.71316,79.312162,1.769901,3.496986
2021-09-29 20:42:00,0.02028523942509395,0.0,0.0,0.0,0.0,56619008.0,2860240896.0,305631232.0,190795776.0,442028032.0,1.468596,74.189552,7.92753,4.948902,11.46542,0.023313775788669014,0.0,0.0,0.0,0.0,56184832.0,2860298240.0,308133888.0,192020480.0,438685696.0,1.457331,74.190882,7.992427,4.980659,11.378701,0.019441031752174355,0.0,0.0,0.0,0.0,56430592.0,2864300032.0,277983232.0,192405504.0,464195584.0,1.463709,74.294839,7.21039,4.990656,12.040406,0.005302615099980794,0.0,0.0,0.0,0.0,42250240.0,1577869312.0,1975996416.0,117882880.0,141316096.0,1.095896,40.927118,51.253826,3.057672,3.665488,0.0036102705359216,0.0,0.0,0.0,0.0,27279360.0,567238656.0,3057373184.0,68235264.0,135188480.0,0.707578,14.71316,79.302813,1.769901,3.506548
2021-09-29 20:41:00,0.053065200439145595,0.0,0.0,0.0,0.0,56528896.0,2859229184.0,307212288.0,190746624.0,441597952.0,1.466259,74.16331,7.968539,4.947628,11.454264,0.03529874807847288,0.0,0.0,0.0,0.0,56119296.0,2858934272.0,310063104.0,191950848.0,438255616.0,1.455631,74.155503,8.042467,4.978852,11.367546,0.09257984717174139,0.0,0.0,0.0,0.0,56332288.0,2861944832.0,281300992.0,192323584.0,463413248.0,1.461159,74.233749,7.296446,4.988531,12.020114,0.0052312881951635855,0.0,0.0,0.0,0.0,42192896.0,1577803776.0,1943134208.0,117977088.0,174206976.0,1.094409,40.925419,50.401439,3.060115,4.518619,0.0034454208695982183,0.0,0.0,0.0,0.0,27254784.0,567238656.0,3057143808.0,68239360.0,135438336.0,0.706941,14.71316,79.296863,1.770007,3.513029
2021-09-29 20:40:00,0.09342778452401367,0.0,0.0,0.0,0.0,56438784.0,2856595456.0,323018752.0,190681088.0,428580864.0,1.463921,74.094996,8.378531,4.945928,11.116624,0.1304829962677753,0.0,0.0,0.0,0.0,56020992.0,2856624128.0,324759552.0,191913984.0,426004480.0,1.453082,74.095582,8.423666,4.977896,11.049774,0.13061715101765922,0.0,0.0,0.0,0.0,56254464.0,2858328064.0,311418880.0,192200704.0,437112832.0,1.459141,74.139937,8.077651,4.985344,11.337928,0.012244957266812406,0.0,0.0,0.0,0.0,42094592.0,1577480192.0,1977495552.0,117907456.0,140337152.0,1.091859,40.917025,51.292711,3.058309,3.640096,0.019833249180297823,0.0,0.0,0.0,0.0,27246592.0,567242752.0,3054800896.0,68276224.0,137748480.0,0.706728,14.713266,79.236092,1.770964,3.57295
2021-09-29 20:39:00,0.03587811490055325,0.0,0.0,0.0,0.0,56356864.0,2856439808.0,323629056.0,190709760.0,428179456.0,1.461797,74.090959,8.394361,4.946671,11.106212,0.07424997642963736,0.0,0.0,0.0,0.0,55943168.0,2856456192.0,325533696.0,191930368.0,425459712.0,1.451063,74.091226,8.443746,4.978321,11.035643,0.08445613725692311,0.0,0.0,0.0,0.0,56160256.0,2858172416.0,311676928.0,192237568.0,437067776.0,1.456697,74.1359,8.084344,4.9863,11.336759,0.055924939806198636,0.0,0.0,0.0,0.0,42078208.0,1577443328.0,1977249792.0,117886976.0,140656640.0,1.091434,40.916069,51.286336,3.057778,3.648383,0.03019635541261536,0.0,0.0,0.0,0.0,27230208.0,567242752.0,3054665728.0,68276224.0,137900032.0,0.706303,14.713266,79.232586,1.770964,3.576881
2021-09-29 20:38:00,0.05396360021755981,0.0,0.0,0.0,0.0,56270848.0,2856292352.0,323338240.0,190713856.0,428699648.0,1.459566,74.087134,8.386818,4.946778,11.119705,0.02687837071297944,0.0,0.0,0.0,0.0,55873536.0,2856316928.0,325758976.0,191918080.0,425455616.0,1.449257,74.087614,8.449589,4.978002,11.035537,0.032422184577132876,0.0,0.0,0.0,0.0,56094720.0,2858024960.0,312193024.0,192217088.0,436785152.0,1.454997,74.132075,8.097731,4.985769,11.329429,0.027526043937603835,0.0,0.0,0.0,0.0,42053632.0,1577426944.0,1976958976.0,117903360.0,140972032.0,1.090796,40.915644,51.278793,3.058203,3.656563,0.003114643744834448,0.0,0.0,0.0,0.0,27222016.0,567107584.0,3054211072.0,68276224.0,138498048.0,0.706091,14.70976,79.220793,1.770964,3.592393
2021-09-29 20:37:00,0.040667926380893483,0.0,0.0,0.0,0.0,56180736.0,2855354368.0,324755456.0,190660608.0,428363776.0,1.457228,74.062804,8.423578,4.945396,11.110993,0.050659104150949,0.0,0.0,0.0,0.0,55783424.0,2855428096.0,327725056.0,191864832.0,424521728.0,1.44692,74.064559,8.500586,4.976621,11.011314,0.11915206486411402,0.0,0.0,0.0,0.0,56020992.0,2856534016.0,314265600.0,192143360.0,436350976.0,1.453085,74.093402,8.15149,4.983856,11.318167,0.011688366002183889,0.0,0.0,0.0,0.0,42016768.0,1577410560.0,1952112640.0,117960704.0,165814272.0,1.08984,40.915219,50.634323,3.05969,4.300927,0.003006713758675872,0.0,0.0,0.0,0.0,27197440.0,567099392.0,3054436352.0,68276224.0,138305536.0,0.705453,14.709548,79.226636,1.770964,3.587399
2021-09-29 20:36:00,0.06498310489627433,0.0,0.0,0.0,0.0,56074240.0,2853543936.0,337047552.0,190611456.0,418037760.0,1.454466,74.015845,8.742413,4.944122,10.843155,0.06642484672626901,0.0,0.0,0.0,0.0,55697408.0,2853625856.0,338341888.0,191791104.0,415866880.0,1.444688,74.017813,8.775967,4.974709,10.786823,0.05446945339485912,0.0,0.0,0.0,0.0,55943168.0,2854109184.0,324841472.0,192077824.0,428343296.0,1.451066,74.030507,8.425809,4.982156,11.110462,0.012454943725588426,0.0,0.0,0.0,0.0,41975808.0,1577127936.0,1981554688.0,117886976.0,136769536.0,1.088778,40.907888,51.397998,3.057778,3.547558,0.003507920619431933,0.0,0.0,0.0,0.0,27164672.0,567099392.0,3054211072.0,68268032.0,138571776.0,0.704603,14.709548,79.220793,1.770751,3.594305
2021-09-29 20:35:00,0.021280072762113397,0.0,0.0,0.0,0.0,55955456.0,2853224448.0,340193280.0,190521344.0,415420416.0,1.451385,74.007558,8.824008,4.941784,10.775265,0.020395299958356834,0.0,0.0,0.0,0.0,55595008.0,2853306368.0,341508096.0,191741952.0,413171712.0,1.442032,74.009526,8.858093,4.973434,10.716915,0.020790887985338694,0.0,0.0,0.0,0.0,55844864.0,2853752832.0,327385088.0,192061440.0,426270720.0,1.448516,74.021263,8.491786,4.981732,11.056703,0.005137062570576726,0.0,0.0,0.0,0.0,41926656.0,1576796160.0,1983549440.0,117846016.0,135196672.0,1.087503,40.899283,51.449738,3.056716,3.506761,0.003402239764190895,0.0,0.0,0.0,0.0,27131904.0,567087104.0,3056529408.0,68243456.0,136323072.0,0.703753,14.709229,79.280927,1.770114,3.535978
2021-09-29 20:34:00,0.028205946218871247,0.0,0.0,0.0,0.0,55865344.0,2853060608.0,340193280.0,190517248.0,415678464.0,1.449047,74.003308,8.824008,4.941678,10.781959,0.02531330924971371,0.0,0.0,0.0,0.0,55533568.0,2853146624.0,342249472.0,191741952.0,412651520.0,1.440439,74.005382,8.877323,4.973434,10.703422,0.020508547847057912,0.0,0.0,0.0,0.0,55762944.0,2853597184.0,328445952.0,192036864.0,425472000.0,1.446391,74.017226,8.519303,4.981094,11.035986,0.003379187586561253,0.0,0.0,0.0,0.0,41910272.0,1576783872.0,1983160320.0,117862400.0,135598080.0,1.087078,40.898964,51.439645,3.057141,3.517173,0.0035601045830022807,0.0,0.0,0.0,0.0,27131904.0,567087104.0,3056398336.0,68243456.0,136454144.0,0.703753,14.709229,79.277527,1.770114,3.539377
2021-09-29 20:33:00,0.03812026587636837,0.0,0.0,0.0,0.0,55762944.0,2851409920.0,347426816.0,190455808.0,410259456.0,1.446391,73.960492,9.011633,4.940084,10.641399,0.04557787481836044,0.0,0.0,0.0,0.0,55459840.0,2851426304.0,348508160.0,191713280.0,408215552.0,1.438526,73.96076,9.039661,4.97269,10.588362,0.04525939791749257,0.0,0.0,0.0,0.0,55656448.0,2850963456.0,338251776.0,191950848.0,418492416.0,1.443629,73.948912,8.773648,4.978863,10.854948,0.010178466051184406,0.0,0.0,0.0,0.0,41832448.0,1576685568.0,1961066496.0,117850112.0,157880320.0,1.085059,40.896414,50.866571,3.056822,4.095134,0.003774789806153933,0.0,0.0,0.0,0.0,27115520.0,567087104.0,3056234496.0,68239360.0,136638464.0,0.703328,14.709229,79.273277,1.770007,3.544158
2021-09-29 20:32:00,0.020823050471022005,0.0,0.0,0.0,0.0,55681024.0,2850902016.0,349040640.0,190455808.0,409235456.0,1.444267,73.947318,9.053492,4.940084,10.614839,0.022416255393617728,0.0,0.0,0.0,0.0,55382016.0,2850988032.0,351703040.0,191668224.0,405581824.0,1.436508,73.949392,9.122531,4.971522,10.520047,0.028821655529953222,0.0,0.0,0.0,0.0,55574528.0,2850693120.0,347164672.0,191905792.0,409976832.0,1.441504,73.9419,9.004833,4.977694,10.634068,0.011451480003782185,0.0,0.0,0.0,0.0,41779200.0,1576558592.0,1981751296.0,117825536.0,137400320.0,1.083678,40.893121,51.403097,3.056184,3.563919,0.0033328522141946593,0.0,0.0,0.0,0.0,27099136.0,567087104.0,3056168960.0,68239360.0,136720384.0,0.702903,14.709229,79.271577,1.770007,3.546283
2021-09-29 20:31:00,0.02877091870142105,0.0,0.0,0.0,0.0,55611392.0,2850734080.0,350879744.0,190459904.0,407629824.0,1.44246,73.942962,9.101195,4.940191,10.573191,0.02847205433377695,0.0,0.0,0.0,0.0,55300096.0,2850840576.0,351580160.0,191680512.0,405921792.0,1.434383,73.945568,9.119344,4.97184,10.528866,0.021227610674991598,0.0,0.0,0.0,0.0,55480320.0,2850545664.0,347201536.0,191918080.0,410169344.0,1.439061,73.938075,9.005789,4.978013,10.639062,0.005496604639789618,0.0,0.0,0.0,0.0,41742336.0,1576529920.0,1981673472.0,117837824.0,137531392.0,1.082722,40.892377,51.401079,3.056503,3.567319,0.00474538359892532,0.0,0.0,0.0,0.0,27066368.0,567083008.0,3055648768.0,68239360.0,137277440.0,0.702053,14.709123,79.258084,1.770007,3.560732
2021-09-29 20:30:00,0.03825247197794539,0.0,0.0,0.0,0.0,55238656.0,2850590720.0,349958144.0,190398464.0,409128960.0,1.432792,73.939244,9.077291,4.938597,10.612076,0.06637811090058582,0.0,0.0,0.0,0.0,54915072.0,2850693120.0,349802496.0,191688704.0,408223744.0,1.424396,73.941743,9.073234,4.972053,10.588574,0.03957010306979782,0.0,0.0,0.0,0.0,55136256.0,2850398208.0,346718208.0,191840256.0,411222016.0,1.430136,73.93425,8.993253,4.975994,10.666366,0.017862251386902745,0.0,0.0,0.0,0.0,41549824.0,1576517632.0,1979170816.0,117809152.0,140267520.0,1.077728,40.892058,51.336164,3.055759,3.63829,0.022985944807006338,0.0,0.0,0.0,0.0,26648576.0,567087104.0,3054325760.0,68198400.0,139055104.0,0.691217,14.709229,79.223768,1.768945,3.606842
2021-09-29 20:29:00,0.03472763697531794,0.0,0.0,0.0,0.0,55164928.0,2849394688.0,358367232.0,190214144.0,402173952.0,1.43088,73.908221,9.295407,4.933816,10.431676,0.07599007704109889,0.0,0.0,0.0,0.0,54820864.0,2849374208.0,360239104.0,191537152.0,399351808.0,1.421953,73.907533,9.343941,4.968122,10.358452,0.06541464381222066,0.0,0.0,0.0,0.0,55042048.0,2849046528.0,358117376.0,191680512.0,401428480.0,1.427693,73.89919,9.288927,4.971851,10.412339,0.055698324495451125,0.0,0.0,0.0,0.0,41504768.0,1576456192.0,1978642432.0,117792768.0,140918784.0,1.07656,40.890465,51.322459,3.055335,3.655182,0.03063735037336457,0.0,0.0,0.0,0.0,26624000.0,566956032.0,3054129152.0,68202496.0,139403264.0,0.690579,14.705829,79.218668,1.769051,3.615872
2021-09-29 20:28:00,0.052399783548546,0.0,0.0,0.0,0.0,55103488.0,2849243136.0,359690240.0,190222336.0,401055744.0,1.429286,73.90429,9.329724,4.934028,10.402671,0.02224602467820868,0.0,0.0,0.0,0.0,54763520.0,2849214464.0,359612416.0,191512576.0,400220160.0,1.420465,73.903389,9.327685,4.967484,10.380976,0.033107194790602534,0.0,0.0,0.0,0.0,54956032.0,2848886784.0,358645760.0,191668224.0,401158144.0,1.425462,73.895047,9.302632,4.971532,10.405327,0.025574390866492536,0.0,0.0,0.0,0.0,41459712.0,1576140800.0,1979314176.0,117747712.0,140652544.0,1.075391,40.882284,51.339883,3.054166,3.648276,0.002666062298717738,0.0,0.0,0.0,0.0,26607616.0,566956032.0,3053318144.0,68194304.0,140238848.0,0.690154,14.705829,79.197632,1.768839,3.637546
2021-09-29 20:27:00,0.020253577744114654,0.0,0.0,0.0,0.0,55033856.0,2849095680.0,360263680.0,190214144.0,400707584.0,1.42748,73.900465,9.344598,4.933816,10.393641,0.021670021698818688,0.0,0.0,0.0,0.0,54689792.0,2849071104.0,360550400.0,191528960.0,399482880.0,1.418553,73.899671,9.352015,4.967909,10.361852,0.019397289046110208,0.0,0.0,0.0,0.0,54865920.0,2848612352.0,358936576.0,191684608.0,401215488.0,1.423124,73.887929,9.310175,4.971957,10.406815,0.0024401017214607636,0.0,0.0,0.0,0.0,41426944.0,1576128512.0,1978859520.0,117788672.0,141111296.0,1.074541,40.881965,51.32809,3.055228,3.660176,0.002901126595047761,0.0,0.0,0.0,0.0,26607616.0,566956032.0,3053445120.0,68194304.0,140111872.0,0.690154,14.705829,79.200926,1.768839,3.634252
2021-09-29 20:26:00,0.020741612663166126,0.0,0.0,0.0,0.0,54411264.0,2844422144.0,373108736.0,188899328.0,394473472.0,1.411331,73.779242,9.677776,4.899712,10.231939,0.02179480912207481,0.0,0.0,0.0,0.0,54046720.0,2844057600.0,374603776.0,189964288.0,392650752.0,1.401873,73.76963,9.716534,4.927325,10.184639,0.021587201094650746,0.0,0.0,0.0,0.0,54231040.0,2843926528.0,372555776.0,190324736.0,394276864.0,1.406657,73.766387,9.663433,4.936685,10.226839,0.0023423640394563943,0.0,0.0,0.0,0.0,40857600.0,1571581952.0,1991585792.0,116727808.0,134561792.0,1.059773,40.764035,51.658187,3.027711,3.490293,0.0025730421187182863,0.0,0.0,0.0,0.0,26501120.0,565805056.0,3055796224.0,68128768.0,139083776.0,0.687392,14.675975,79.261909,1.767139,3.607585
